"otu.names" "fVals" "pVals" "estimates" "SE" "CIlower" "CIupper" "W_stat" "detected_0.95" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6" "ASV" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"213" "eca5461d182c0fe55e28f1e68e1f1a94" 0.506731713886545 0.481413302678089 0.336376008030962 0.472537162899407 -0.62393504671993 1.29668706278185 0 FALSE FALSE FALSE FALSE FALSE "eca5461d182c0fe55e28f1e68e1f1a94" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Family_Beijerinckiaceae" "Family_Beijerinckiaceae"
"214" "ecc423b8fefd03a92aa1a97fc74a654c" 2.96589328961612 0.0941244328895305 -1.95136963449261 1.13308315170722 -4.25407164815003 0.351332379164805 0 FALSE FALSE FALSE FALSE FALSE "ecc423b8fefd03a92aa1a97fc74a654c" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Achromobacter" "Genus_Achromobacter"
"215" "edd74804d657e946bb0c782def79d746" 0.207042855955287 0.651987413788505 -0.329861818116054 0.724939766387295 -1.8031166779427 1.14339304171059 1 FALSE FALSE FALSE FALSE FALSE "edd74804d657e946bb0c782def79d746" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Mitsuaria" "Genus_Mitsuaria"
"216" "eee283d6984c1b32fdba53e16f71a997" 6.98953182545183 0.0123133350021802 2.24703013559385 0.849933316689793 0.519757819464815 3.97430245172287 52 FALSE FALSE FALSE FALSE FALSE "eee283d6984c1b32fdba53e16f71a997" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Chromobacteriaceae" "Family_Chromobacteriaceae" "Family_Chromobacteriaceae"
"217" "ef65bd286a589c2f5a4acd25a60d2fce" 0.0722166820473899 0.789760183919193 -0.172768151154397 0.642902212240719 -1.47930264200881 1.13376633970002 0 FALSE FALSE FALSE FALSE FALSE "ef65bd286a589c2f5a4acd25a60d2fce" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" "Family_Opitutaceae" "Family_Opitutaceae"
"218" "f23851629ba4ad2f29d52ba3d64e8d24" 0.231611858184666 0.633414174005791 0.420215212790065 0.873155060603649 -1.35424936490468 2.19467979048481 0 FALSE FALSE FALSE FALSE FALSE "f23851629ba4ad2f29d52ba3d64e8d24" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Genus_Deinococcus"
"219" "f2ac348163d4c065b9af5a3610643cc4" 1.21041961373653 0.278977847810922 0.584645211665821 0.531403512718989 -0.495296659289493 1.66458708262113 0 FALSE FALSE FALSE FALSE FALSE "f2ac348163d4c065b9af5a3610643cc4" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "Genus_Ferruginibacter"
"220" "f37fc1dccfeba0004cbeb4f1ad6083c6" 0.312890433250544 0.579578310851033 -0.433546083101285 0.775066782742446 -2.00867129668417 1.1415791304816 0 FALSE FALSE FALSE FALSE FALSE "f37fc1dccfeba0004cbeb4f1ad6083c6" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Duganella" "Genus_Duganella"
"221" "f69393730d61764b8cbe557109426b1e" 0.341939192082843 0.562572696485135 0.364607076724779 0.623520379942833 -0.90253879186174 1.6317529453113 0 FALSE FALSE FALSE FALSE FALSE "f69393730d61764b8cbe557109426b1e" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "metagenome" "metagenome"
"222" "f9e012cb677f67e6e7ad50bd8628679f" 0.0851802890826686 0.772169678206467 -0.289614616520484 0.992318119644589 -2.30624766666468 1.72701843362372 0 FALSE FALSE FALSE FALSE FALSE "f9e012cb677f67e6e7ad50bd8628679f" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Alkanindiges" "Genus_Alkanindiges"
"223" "fac544b0f06ce60725685b484ae81c67" 1.67972513526789 0.203690117746082 0.713759095268449 0.550722150986483 -0.405442972233475 1.83296116277037 4 FALSE FALSE FALSE FALSE FALSE "fac544b0f06ce60725685b484ae81c67" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Dinghuibacter" "uncultured bacterium"
"224" "fb6efb4867f95bb6bb485d0e97b313e4" 0.956976802892761 0.334859438072996 0.50033402400344 0.511457241208207 -0.539072146192725 1.53974019419961 1 FALSE FALSE FALSE FALSE FALSE "fb6efb4867f95bb6bb485d0e97b313e4" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "Genus_uncultured"
"225" "fc6622c636a5210293fb2873fc4761d9" 1.53575143350161 0.223737899276624 -1.2294408155922 0.99208106855921 -3.2455921199697 0.786710488785314 0 FALSE FALSE FALSE FALSE FALSE "fc6622c636a5210293fb2873fc4761d9" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" "Genus_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"226" "fc7b257064027e1bc2b6fbfb4584677d" 0.0663967949627171 0.79821040073334 0.177041719970954 0.687071702343338 -1.21925597462387 1.57333941456578 0 FALSE FALSE FALSE FALSE FALSE "fc7b257064027e1bc2b6fbfb4584677d" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"227" "fcaddc1da45ac33d48a1c7cbe53dff9d" 6.42526843107895 0.0160210780801248 -1.21464318995757 0.479184852964345 -2.18846397634258 -0.240822403572561 27 FALSE FALSE FALSE FALSE FALSE "fcaddc1da45ac33d48a1c7cbe53dff9d" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "NS9 marine group" "uncultured Bacteroidetes bacterium" "uncultured Bacteroidetes bacterium"
"228" "fccbdff8fac6bb4a77fa3e3d96e7ec2a" 0.0242351075474925 0.87720879793697 -0.162369259012808 1.04299285444875 -2.2819857607239 1.95724724269829 0 FALSE FALSE FALSE FALSE FALSE "fccbdff8fac6bb4a77fa3e3d96e7ec2a" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium" "Genus_Chryseobacterium"
"229" "fdfb45c7ddc89a8b4e374917bd01d22f" 2.43795575809645 0.127691459259916 0.869432198433221 0.556830236195382 -0.262182991696931 2.00104738856337 0 FALSE FALSE FALSE FALSE FALSE "fdfb45c7ddc89a8b4e374917bd01d22f" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Order_Betaproteobacteriales" "Order_Betaproteobacteriales" "Order_Betaproteobacteriales"
"230" "fe0b139ead8552cf0813868bc8fc75c7" 0.348144248719571 0.55906684962581 0.412731830834436 0.699501018879293 -1.00882527404516 1.83428893571403 0 FALSE FALSE FALSE FALSE FALSE "fe0b139ead8552cf0813868bc8fc75c7" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Phycicoccus" "Ambiguous_taxa"
"231" "ff173a4b9ebf8f9252d8b2f91897e57c" 2.24910750459716 0.142920763797159 1.04958203336889 0.699860174232989 -0.372704963006244 2.47186902974402 0 FALSE FALSE FALSE FALSE FALSE "ff173a4b9ebf8f9252d8b2f91897e57c" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Genus_Sphingomonas"
